Customer ID,First Date,Last Date,Customer Tenure,Recency,Frequency,Monetary,Total Quantity,First Order Revenue,Avg Days Between Orders,First Order Quantity,Average Order Value,Customer Lifetime Value,Repeat Purchase Customer,Relative Repeat Rate,Churn Likelihood,Average Basket Size,Customer Segment
3194,2010-10-03,2012-06-18,1,561,3,309.22,19,44.82000000000001,312,9,103.07333333333334,309.22,1,0.1111111111111111,1.536986301369863,6.333333333333333,Medium Value
3195,2011-06-15,2013-10-08,2,84,4,3873.27,40,271.14,282,6,968.3175,7746.54,1,0.14814814814814814,0.23013698630136986,10.0,High Value
3196,2010-02-08,2012-11-04,2,422,7,19096.36,296,8641.71,166,43,2728.0514285714285,38192.72,1,0.25925925925925924,1.1561643835616437,42.285714285714285,High Value
3197,2010-02-08,2012-11-04,2,422,6,4765.29,62,2210.67,200,11,794.215,9530.58,1,0.2222222222222222,1.1561643835616437,10.333333333333334,High Value
3198,2011-07-10,2011-07-10,0,905,1,145.93,12,138.96,0,12,145.93,0.0,0,0.037037037037037035,2.4794520547945207,12.0,Low Value
3200,2012-01-22,2013-10-03,1,89,6,1011.77,47,538.12,83,11,168.62833333333333,1011.77,1,0.2222222222222222,0.24383561643835616,7.833333333333333,Medium Value
3201,2011-04-27,2013-11-06,2,55,4,2976.74,33,167.76,308,4,744.185,5953.48,1,0.14814814814814814,0.1506849315068493,8.25,High Value
3203,2011-07-28,2011-07-28,0,887,2,229.41,6,215.92,0,4,114.705,0.0,1,0.07407407407407407,2.43013698630137,3.0,Low Value
3205,2010-03-30,2010-03-30,0,1372,1,60.76,10,59.800000000000004,0,10,60.76,0.0,0,0.037037037037037035,3.758904109589041,10.0,Low Value
3206,2010-03-30,2013-10-25,3,67,8,10726.84,103,239.88,186,6,1340.855,32180.52,1,0.2962962962962963,0.18356164383561643,12.875,High Value
3208,2011-11-19,2012-12-18,1,378,4,4037.0099999999998,49,105.19999999999999,131,10,1009.2524999999999,4037.0099999999998,1,0.14814814814814814,1.0356164383561643,12.25,Medium Value
3209,2010-12-28,2013-08-27,2,126,3,1521.02,27,39.84,486,8,507.00666666666666,3042.04,1,0.1111111111111111,0.3452054794520548,9.0,Medium Value
3211,2010-08-15,2013-08-15,3,138,3,592.25,42,87.72,548,12,197.41666666666666,1776.75,1,0.1111111111111111,0.3780821917808219,14.0,Medium Value
3213,2013-07-29,2013-09-16,0,106,2,1413.8400000000001,14,18.240000000000002,49,3,706.9200000000001,0.0,1,0.07407407407407407,0.29041095890410956,7.0,Low Value
3214,2012-10-15,2013-09-19,0,103,5,434.96,39,174.93,29,21,86.99199999999999,0.0,1,0.18518518518518517,0.2821917808219178,7.8,Low Value
3215,2013-02-10,2013-02-10,0,324,1,6624.38,11,6599.89,0,11,6624.38,0.0,0,0.037037037037037035,0.8876712328767123,11.0,Low Value
3217,2013-08-18,2013-08-18,0,135,1,103.63,20,101.6,0,20,103.63,0.0,0,0.037037037037037035,0.3698630136986301,20.0,Low Value
3218,2012-06-20,2013-09-24,1,98,5,7712.58,47,542.88,115,6,1542.516,7712.58,1,0.18518518518518517,0.2684931506849315,9.4,High Value
3220,2011-12-03,2011-12-03,0,759,1,638.94,5,629.9499999999999,0,5,638.94,0.0,0,0.037037037037037035,2.0794520547945203,5.0,Low Value
3221,2010-12-10,2013-02-15,2,319,3,461.48,17,46.76,399,7,153.82666666666668,922.96,1,0.1111111111111111,0.873972602739726,5.666666666666667,Medium Value
3222,2010-09-19,2013-02-15,2,319,3,497.26,27,315.84,440,8,165.75333333333333,994.52,1,0.1111111111111111,0.873972602739726,9.0,Medium Value
3224,2010-01-04,2012-04-07,2,633,7,792.87,35,121.96,137,2,113.26714285714286,1585.74,1,0.25925925925925924,1.7342465753424658,5.0,Medium Value
3225,2010-01-14,2013-11-02,3,59,5,2567.81,43,832.64,347,4,513.562,7703.43,1,0.18518518518518517,0.16164383561643836,8.6,High Value
3226,2010-01-14,2010-12-28,0,1099,4,504.65,19,180.96,116,2,126.1625,0.0,1,0.14814814814814814,3.010958904109589,4.75,Low Value
3228,2012-06-02,2013-09-13,1,109,3,9799.73,35,5510.780000000001,234,11,3266.5766666666664,9799.73,1,0.1111111111111111,0.29863013698630136,11.666666666666666,High Value
3229,2010-07-21,2013-09-13,3,109,6,2090.85,117,374.25,230,15,348.47499999999997,6272.549999999999,1,0.2222222222222222,0.29863013698630136,19.5,High Value
3230,2010-07-21,2013-01-22,2,343,4,1346.1599999999999,41,143.82,305,9,336.53999999999996,2692.3199999999997,1,0.14814814814814814,0.9397260273972603,10.25,Medium Value
3231,2011-10-10,2013-01-22,1,343,4,276.37,35,11.16,156,6,69.0925,276.37,1,0.14814814814814814,0.9397260273972603,8.75,Medium Value
3233,2012-10-06,2012-12-24,0,372,4,1472.51,23,563.24,26,4,368.1275,0.0,1,0.14814814814814814,1.0191780821917809,5.75,Low Value
3235,2012-02-02,2012-02-02,0,698,4,2301.09,25,41.580000000000005,0,7,575.2725,0.0,1,0.14814814814814814,1.9123287671232876,6.25,Low Value
3236,2011-05-03,2013-05-03,2,242,5,1348.83,35,811.93,182,7,269.76599999999996,2697.66,1,0.18518518518518517,0.663013698630137,7.0,Medium Value
3238,2010-04-06,2011-05-27,1,949,2,693.47,22,579.9499999999999,416,5,346.735,693.47,1,0.07407407407407407,2.6,11.0,Medium Value
3239,2012-07-05,2013-11-07,1,54,6,3191.46,54,498.59999999999997,94,6,531.91,3191.46,1,0.2222222222222222,0.14794520547945206,9.0,Medium Value
3241,2011-09-21,2012-03-15,0,656,2,105.93,9,21.84,176,3,52.965,0.0,1,0.07407407407407407,1.7972602739726027,4.5,Low Value
3242,2013-01-10,2013-11-01,0,60,2,535.73,25,439.02,-295,3,267.865,0.0,1,0.07407407407407407,0.1643835616438356,12.5,Low Value
3243,2010-10-06,2010-10-06,0,1182,1,25.36,3,21.84,0,3,25.36,0.0,0,0.037037037037037035,3.2383561643835614,3.0,Low Value
3244,2012-11-18,2013-11-11,0,50,4,3961.38,99,1349.5,119,25,990.345,0.0,1,0.14814814814814814,0.136986301369863,24.75,Low Value
3245,2012-12-22,2012-12-22,0,374,1,41.08,9,35.82,0,9,41.08,0.0,0,0.037037037037037035,1.0246575342465754,9.0,Low Value
3246,2010-01-10,2010-01-10,0,1451,1,22.76,4,20.72,0,4,22.76,0.0,0,0.037037037037037035,3.9753424657534246,4.0,Low Value
3247,2011-09-05,2011-09-05,0,848,1,19.14,4,17.92,0,4,19.14,0.0,0,0.037037037037037035,2.3232876712328765,4.0,Low Value
3248,2010-07-05,2011-12-26,1,736,2,2576.63,37,47.260000000000005,539,17,1288.315,2576.63,1,0.07407407407407407,2.0164383561643837,18.5,Medium Value
3249,2010-05-23,2013-01-23,2,342,5,4055.0,71,684.8,244,16,811.0,8110.0,1,0.18518518518518517,0.936986301369863,14.2,High Value
3250,2013-10-24,2013-10-24,0,68,1,14.67,1,6.48,0,1,14.67,0.0,0,0.037037037037037035,0.1863013698630137,1.0,Low Value
3251,2010-11-12,2013-12-26,3,5,14,31579.48,625,401.28000000000003,87,76,2255.677142857143,94738.44,1,0.5185185185185185,0.0136986301369863,44.642857142857146,High Value
3252,2010-03-30,2013-07-05,3,179,6,1165.11,50,11.34,238,1,194.18499999999997,3495.33,1,0.2222222222222222,0.4904109589041096,8.333333333333334,Medium Value
3254,2011-04-08,2011-04-08,0,998,3,2244.56,26,725.88,0,6,748.1866666666666,0.0,1,0.1111111111111111,2.734246575342466,8.666666666666666,Low Value
3255,2010-08-18,2013-11-25,3,36,2,185.14,14,95.96,1195,2,92.57,555.42,1,0.07407407407407407,0.09863013698630137,7.0,Medium Value
3257,2010-05-26,2013-11-13,3,48,6,6535.48,70,5241.75,253,15,1089.2466666666667,19606.44,1,0.2222222222222222,0.13150684931506848,11.666666666666666,High Value
3258,2010-03-21,2013-09-16,3,106,7,8801.49,80,615.3399999999999,212,11,1257.3557142857142,26404.47,1,0.25925925925925924,0.29041095890410956,11.428571428571429,High Value
3259,2011-03-07,2011-03-07,0,1030,1,15.16,3,14.28,0,3,15.16,0.0,0,0.037037037037037035,2.8219178082191783,3.0,Low Value
3261,2010-06-25,2013-03-22,2,284,5,9836.24,40,1053.4,250,10,1967.248,19672.48,1,0.18518518518518517,0.7780821917808219,8.0,High Value
3262,2012-03-02,2012-11-05,0,421,3,2069.86,40,30.42,124,1,689.9533333333334,0.0,1,0.1111111111111111,1.1534246575342466,13.333333333333334,Low Value
3264,2010-05-19,2010-05-19,0,1322,1,61.54,5,49.95,0,5,61.54,0.0,0,0.037037037037037035,3.621917808219178,5.0,Low Value
3265,2011-05-25,2013-12-30,2,1,4,860.62,51,205.56,316,9,215.155,1721.24,1,0.14814814814814814,0.0027397260273972603,12.75,Medium Value
3266,2010-07-28,2010-07-28,0,1252,1,1792.06,14,1721.86,0,14,1792.06,0.0,0,0.037037037037037035,3.43013698630137,14.0,Low Value
3267,2012-06-28,2012-06-28,0,551,1,673.92,4,643.92,0,4,673.92,0.0,0,0.037037037037037035,1.5095890410958903,4.0,Low Value
3268,2012-06-28,2012-06-28,0,551,1,50.7,15,49.35,0,15,50.7,0.0,0,0.037037037037037035,1.5095890410958903,15.0,Low Value
3269,2010-07-28,2010-07-28,0,1252,1,736.14,12,731.64,0,12,736.14,0.0,0,0.037037037037037035,3.43013698630137,12.0,Low Value
3270,2011-05-25,2011-05-25,0,951,1,100.48,17,99.28,0,17,100.48,0.0,0,0.037037037037037035,2.6054794520547944,17.0,Low Value
3272,2011-04-10,2013-04-10,2,265,6,1066.47,87,68.74000000000001,146,14,177.745,2132.94,1,0.2222222222222222,0.726027397260274,14.5,Medium Value
3273,2012-10-02,2013-08-24,0,129,5,611.38,68,63.72,32,9,122.276,0.0,1,0.18518518518518517,0.35342465753424657,13.6,Low Value
3274,2012-10-30,2013-05-10,0,235,4,1738.21,22,19.92,64,4,434.5525,0.0,1,0.14814814814814814,0.6438356164383562,5.5,Low Value
3275,2010-01-07,2013-12-10,3,21,8,6301.389999999999,53,121.32000000000001,194,9,787.6737499999999,18904.17,1,0.2962962962962963,0.057534246575342465,6.625,High Value
3276,2012-10-02,2013-09-01,0,121,5,697.1700000000001,28,120.33,68,1,139.43400000000003,0.0,1,0.18518518518518517,0.3315068493150685,5.6,Low Value
3277,2013-12-16,2013-12-16,0,15,1,900.85,25,899.75,0,25,900.85,0.0,0,0.037037037037037035,0.0410958904109589,25.0,Low Value
3279,2010-06-04,2013-02-17,2,317,7,2659.72,38,359.32,164,4,379.96,5319.44,1,0.25925925925925924,0.8684931506849315,5.428571428571429,Medium Value
3280,2011-03-28,2012-03-09,0,662,3,1988.9599999999998,35,21.48,173,6,662.9866666666666,0.0,1,0.1111111111111111,1.8136986301369864,11.666666666666666,Low Value
3282,2012-06-24,2012-06-24,0,555,2,1031.42,37,359.64,0,18,515.71,0.0,1,0.07407407407407407,1.5205479452054795,18.5,Low Value
3283,2010-04-21,2013-04-21,3,254,4,2463.31,50,1816.25,365,5,615.8275,7389.93,1,0.14814814814814814,0.6958904109589041,12.5,High Value
3284,2010-02-20,2013-10-06,3,86,6,2867.41,40,115.38,264,6,477.90166666666664,8602.23,1,0.2222222222222222,0.2356164383561644,6.666666666666667,High Value
3285,2010-06-01,2013-05-25,2,220,6,2817.06,54,11.900000000000002,217,7,469.51,5634.12,1,0.2222222222222222,0.6027397260273972,9.0,Medium Value
3287,2010-05-25,2013-03-19,2,287,5,5429.4800000000005,68,519.52,257,17,1085.8960000000002,10858.960000000001,1,0.18518518518518517,0.7863013698630137,13.6,High Value
3288,2012-10-06,2012-10-06,0,451,1,118.23,9,111.96,0,9,118.23,0.0,0,0.037037037037037035,1.2356164383561643,9.0,Low Value
3289,2011-09-26,2013-12-04,2,27,12,12283.9,391,655.68,64,16,1023.6583333333333,24567.8,1,0.4444444444444444,0.07397260273972603,32.583333333333336,High Value
3290,2012-02-09,2012-02-09,0,691,1,75.71,10,74.0,0,10,75.71,0.0,0,0.037037037037037035,1.893150684931507,10.0,Low Value
3291,2012-12-30,2012-12-30,0,366,1,151.93,18,149.94,0,18,151.93,0.0,0,0.037037037037037035,1.0027397260273974,18.0,Low Value
3292,2012-04-03,2012-04-03,0,637,1,38.24,5,32.400000000000006,0,5,38.24,0.0,0,0.037037037037037035,1.7452054794520548,5.0,Low Value
3293,2011-09-26,2011-09-26,0,827,1,166.91,4,163.92,0,4,166.91,0.0,0,0.037037037037037035,2.265753424657534,4.0,Low Value
3294,2013-12-04,2013-12-04,0,27,1,1868.31,9,1867.32,0,9,1868.31,0.0,0,0.037037037037037035,0.07397260273972603,9.0,Low Value
3295,2012-01-24,2013-09-09,1,113,5,687.65,15,3.69,148,1,137.53,687.65,1,0.18518518518518517,0.3095890410958904,3.0,Medium Value
3296,2011-10-31,2011-10-31,0,792,1,61.18,21,60.48,0,21,61.18,0.0,0,0.037037037037037035,2.16986301369863,21.0,Low Value
3297,2012-12-20,2012-12-20,0,376,1,301.89,18,274.14,0,18,301.89,0.0,0,0.037037037037037035,1.0301369863013699,18.0,Low Value
3299,2011-02-06,2011-11-04,0,788,6,5700.29,35,19.44,-22,3,950.0483333333333,0.0,1,0.2222222222222222,2.158904109589041,5.833333333333333,Low Value
3300,2013-11-19,2013-11-19,0,42,2,2933.2799999999997,66,2782.54,0,23,1466.6399999999999,0.0,1,0.07407407407407407,0.11506849315068493,33.0,Low Value
3302,2012-10-16,2012-10-16,0,441,2,5417.15,33,4197.15,0,15,2708.575,0.0,1,0.07407407407407407,1.2082191780821918,16.5,Low Value
3303,2010-07-07,2013-09-29,3,93,6,2535.39,60,203.34,236,6,422.565,7606.17,1,0.2222222222222222,0.2547945205479452,10.0,High Value
3304,2011-05-31,2012-01-18,0,713,7,3129.69,67,54.78,38,11,447.09857142857146,0.0,1,0.25925925925925924,1.9534246575342467,9.571428571428571,Low Value
3306,2010-01-04,2010-01-04,0,1457,1,17.45,1,11.33,0,1,17.45,0.0,0,0.037037037037037035,3.9917808219178084,1.0,Low Value
3307,2010-07-26,2010-07-26,0,1254,1,90.74,5,83.69999999999999,0,5,90.74,0.0,0,0.037037037037037035,3.4356164383561643,5.0,Low Value
3308,2011-11-17,2011-11-17,0,775,1,195.56,20,189.8,0,20,195.56,0.0,0,0.037037037037037035,2.1232876712328768,20.0,Low Value
3309,2010-03-24,2010-03-24,0,1378,1,81.51,4,26.56,0,4,81.51,0.0,0,0.037037037037037035,3.7753424657534245,4.0,Low Value
3310,2010-03-24,2010-03-24,0,1378,1,381.91,4,361.92,0,4,381.91,0.0,0,0.037037037037037035,3.7753424657534245,4.0,Low Value
3311,2010-07-26,2010-07-26,0,1254,1,59.39,9,58.050000000000004,0,9,59.39,0.0,0,0.037037037037037035,3.4356164383561643,9.0,Low Value
3312,2012-01-22,2012-01-22,0,709,1,141.83,8,139.84,0,8,141.83,0.0,0,0.037037037037037035,1.9424657534246574,8.0,Low Value
3313,2013-08-20,2013-08-20,0,133,1,816.91,11,756.9100000000001,0,11,816.91,0.0,0,0.037037037037037035,0.3643835616438356,11.0,Low Value
3314,2010-07-26,2010-07-26,0,1254,1,562.16,4,491.96,0,4,562.16,0.0,0,0.037037037037037035,3.4356164383561643,4.0,Low Value
3315,2013-08-20,2013-08-20,0,133,1,53.76,9,52.56,0,9,53.76,0.0,0,0.037037037037037035,0.3643835616438356,9.0,Low Value
3316,2012-01-22,2012-02-02,0,698,2,488.46999999999997,13,395.76,11,12,244.23499999999999,0.0,1,0.07407407407407407,1.9123287671232876,6.5,Low Value
3317,2013-08-20,2013-08-20,0,133,1,484.21,15,464.7,0,15,484.21,0.0,0,0.037037037037037035,0.3643835616438356,15.0,Low Value
3319,2010-11-21,2010-11-21,0,1136,1,421.09,20,419.6,0,20,421.09,0.0,0,0.037037037037037035,3.1123287671232878,20.0,Low Value
3320,2010-10-27,2012-09-04,1,483,4,1037.03,59,59.040000000000006,226,18,259.2575,1037.03,1,0.14814814814814814,1.3232876712328767,14.75,Medium Value
3321,2012-04-15,2012-09-04,0,483,3,267.12,26,40.67,-71,7,89.04,0.0,1,0.1111111111111111,1.3232876712328767,8.666666666666666,Low Value
3322,2012-01-26,2012-01-26,0,705,2,409.42,4,370.14,0,3,204.71,0.0,1,0.07407407407407407,1.9315068493150684,2.0,Low Value
3324,2010-12-02,2012-06-02,1,577,3,620.91,26,58.32000000000001,274,9,206.97,620.91,1,0.1111111111111111,1.5808219178082192,8.666666666666666,Medium Value
3325,2010-06-24,2013-10-24,3,68,6,848.6400000000001,80,122.36,243,14,141.44000000000003,2545.92,1,0.2222222222222222,0.1863013698630137,13.333333333333334,Medium Value
3327,2010-06-03,2010-06-03,0,1307,2,404.72,7,341.94,0,3,202.36,0.0,1,0.07407407407407407,3.580821917808219,3.5,Low Value
3328,2011-12-21,2013-11-06,1,55,5,1332.25,46,314.25,171,15,266.45,1332.25,1,0.18518518518518517,0.1506849315068493,9.2,Medium Value
3330,2011-06-19,2013-08-17,2,136,2,755.63,19,638.73,790,9,377.815,1511.26,1,0.07407407407407407,0.3726027397260274,9.5,Medium Value
3331,2010-05-01,2013-09-07,3,115,7,1512.33,69,65.78,204,11,216.04714285714286,4536.99,1,0.25925925925925924,0.3150684931506849,9.857142857142858,Medium Value
3333,2012-02-24,2013-09-24,1,98,4,2523.42,41,515.9399999999999,190,6,630.855,2523.42,1,0.14814814814814814,0.2684931506849315,10.25,Medium Value
3334,2012-07-15,2012-07-15,0,534,1,1785.12,16,1776.48,0,16,1785.12,0.0,0,0.037037037037037035,1.463013698630137,16.0,Low Value
3335,2013-09-24,2013-09-24,0,98,1,135.5,16,133.12,0,16,135.5,0.0,0,0.037037037037037035,0.2684931506849315,16.0,Low Value
3337,2012-11-09,2012-11-09,0,417,1,338.94,5,329.95,0,5,338.94,0.0,0,0.037037037037037035,1.1424657534246576,5.0,Low Value
3338,2010-07-05,2013-09-23,3,99,7,1092.53,80,45.36,196,7,156.07571428571427,3277.59,1,0.25925925925925924,0.27123287671232876,11.428571428571429,Medium Value
3339,2010-12-14,2010-12-14,0,1113,2,213.28,23,18.27,0,7,106.64,0.0,1,0.07407407407407407,3.0493150684931507,11.5,Low Value
3340,2010-07-13,2013-05-20,2,225,5,9081.289999999999,26,1763.86,260,14,1816.2579999999998,18162.579999999998,1,0.18518518518518517,0.6164383561643836,5.2,High Value
3341,2012-08-12,2013-12-01,1,30,4,802.0699999999999,37,371.76,135,12,200.51749999999998,802.0699999999999,1,0.14814814814814814,0.0821917808219178,9.25,Medium Value
3342,2010-02-13,2013-08-30,3,123,9,30746.95,352,8160.6,161,42,3416.327777777778,92240.85,1,0.3333333333333333,0.336986301369863,39.111111111111114,High Value
3343,2013-05-05,2013-05-05,0,240,1,613.92,4,609.92,0,4,613.92,0.0,0,0.037037037037037035,0.6575342465753424,4.0,Low Value
3344,2010-02-13,2013-08-30,3,123,4,3114.38,27,2137.3,431,11,778.595,9343.14,1,0.14814814814814814,0.336986301369863,6.75,High Value
3345,2011-06-09,2013-08-30,2,123,4,4222.49,59,1259.7,271,15,1055.6225,8444.98,1,0.14814814814814814,0.336986301369863,14.75,High Value
3347,2010-01-27,2013-06-24,3,190,5,2162.79,25,7.68,279,1,432.558,6488.37,1,0.18518518518518517,0.5205479452054794,5.0,High Value
3348,2013-06-03,2013-06-03,0,211,1,60.99,1,55.99,0,1,60.99,0.0,0,0.037037037037037035,0.5780821917808219,1.0,Low Value
3350,2010-01-23,2011-07-12,1,903,3,1085.67,27,369.90000000000003,267,5,361.89000000000004,1085.67,1,0.1111111111111111,2.473972602739726,9.0,Medium Value
3351,2010-04-08,2013-08-13,3,140,6,990.41,50,185.13,244,17,165.06833333333333,2971.23,1,0.2222222222222222,0.3835616438356164,8.333333333333334,Medium Value
3352,2011-11-01,2011-11-01,0,791,2,956.8899999999999,15,542.9399999999999,0,3,478.44499999999994,0.0,1,0.07407407407407407,2.1671232876712327,7.5,Low Value
3354,2010-05-16,2012-02-08,1,692,8,1008.52,64,199.71,90,7,126.065,1008.52,1,0.2962962962962963,1.895890410958904,8.0,Medium Value
3355,2010-02-28,2013-09-04,3,118,6,2051.34,44,604.9,215,5,341.89000000000004,6154.02,1,0.2222222222222222,0.3232876712328767,7.333333333333333,High Value
3356,2010-04-05,2011-07-09,1,906,4,4137.08,64,69.42,153,13,1034.27,4137.08,1,0.14814814814814814,2.4821917808219176,16.0,Medium Value
3358,2012-11-26,2012-11-26,0,400,3,1037.99,82,365.28000000000003,0,24,345.99666666666667,0.0,1,0.1111111111111111,1.095890410958904,27.333333333333332,Low Value
3359,2010-10-28,2013-09-13,2,109,5,12408.630000000001,72,171.18,262,6,2481.726,24817.260000000002,1,0.18518518518518517,0.29863013698630136,14.4,High Value
3360,2010-03-20,2012-10-11,2,446,3,5005.67,69,27.33,468,3,1668.5566666666666,10011.34,1,0.1111111111111111,1.2219178082191782,23.0,High Value
3361,2010-03-20,2011-06-17,1,928,5,5765.7,55,101.12,113,8,1153.1399999999999,5765.7,1,0.18518518518518517,2.5424657534246577,11.0,High Value
3363,2011-04-23,2012-08-03,1,515,5,3939.19,38,22.799999999999997,73,6,787.838,3939.19,1,0.18518518518518517,1.4109589041095891,7.6,Medium Value
3364,2012-08-03,2012-08-03,0,515,1,11.0,1,4.28,0,1,11.0,0.0,0,0.037037037037037035,1.4109589041095891,1.0,Low Value
3366,2010-05-24,2013-10-07,3,85,7,3205.9900000000002,46,890.67,205,11,457.99857142857144,9617.970000000001,1,0.25925925925925924,0.2328767123287671,6.571428571428571,High Value
3367,2010-02-11,2013-06-05,3,209,7,2573.81,101,805.22,201,26,367.6871428571429,7721.43,1,0.25925925925925924,0.5726027397260274,14.428571428571429,High Value
3368,2012-09-28,2013-11-20,1,41,6,6300.15,96,2157.74,76,13,1050.0249999999999,6300.15,1,0.2222222222222222,0.11232876712328767,16.0,High Value
3369,2010-12-02,2013-12-02,3,29,3,63.72,15,28.4,548,4,21.24,191.16,1,0.1111111111111111,0.07945205479452055,5.0,Medium Value
3371,2011-04-17,2013-12-14,2,17,5,3373.03,33,587.97,243,3,674.606,6746.06,1,0.18518518518518517,0.04657534246575343,6.6,High Value
3372,2011-03-24,2013-05-02,2,243,3,619.65,19,14.32,385,4,206.54999999999998,1239.3,1,0.1111111111111111,0.6657534246575343,6.333333333333333,Medium Value
3374,2010-02-06,2013-03-16,3,290,6,2402.87,33,1434.32,226,8,400.4783333333333,7208.61,1,0.2222222222222222,0.7945205479452054,5.5,High Value
3375,2011-05-07,2013-12-02,2,29,6,7526.35,89,569.6,141,10,1254.3916666666667,15052.7,1,0.2222222222222222,0.07945205479452055,14.833333333333334,High Value
3376,2012-05-23,2013-06-07,1,207,3,3196.98,28,46.62,190,6,1065.66,3196.98,1,0.1111111111111111,0.5671232876712329,9.333333333333334,Medium Value
3378,2013-07-25,2013-12-20,0,11,2,1334.38,14,725.89,148,11,667.19,0.0,1,0.07407407407407407,0.030136986301369864,7.0,Low Value
3379,2010-09-26,2013-12-20,3,11,8,2977.24,93,239.76,168,12,372.155,8931.72,1,0.2962962962962963,0.030136986301369864,11.625,High Value
3380,2010-10-20,2012-09-19,1,468,5,11111.11,71,5687.64,175,18,2222.222,11111.11,1,0.18518518518518517,1.2821917808219179,14.2,High Value
3381,2010-03-23,2013-09-10,3,112,4,1248.66,36,23.94,422,2,312.165,3745.9800000000005,1,0.14814814814814814,0.30684931506849317,9.0,Medium Value
